tree_iso_3166_1,tree_exiohybrid4_reg,comment,prefixed_id,skos_uri
BM,WL,many-to-one correspondence,8a1293c0-b283-4ec1-9850-7589401e5c6e,http://www.w3.org/2004/02/skos/core#closeMatch
BT,WA,many-to-one correspondence,04cff48d-abcd-4c8d-a972-276ed6c15785,http://www.w3.org/2004/02/skos/core#closeMatch
BO,WL,many-to-one correspondence,50ce85ac-6ede-4668-9d56-05569f262904,http://www.w3.org/2004/02/skos/core#closeMatch
BQ,WL,many-to-one correspondence,aaf6231d-68be-4ce2-bb3e-e899f01ebf23,http://www.w3.org/2004/02/skos/core#closeMatch
BA,WE,many-to-one correspondence,197677e3-574d-4022-be66-96b6b11df5bc,http://www.w3.org/2004/02/skos/core#closeMatch
BW,WF,many-to-one correspondence,00c59950-8682-4eae-8c07-c705d451ee9c,http://www.w3.org/2004/02/skos/core#closeMatch
BV,WA,many-to-one correspondence,8f4d64d8-e0ae-4c69-8cdd-c89fc592e83a,http://www.w3.org/2004/02/skos/core#closeMatch
BR,BR,one-to-one correspondence,45f7fe69-d747-4e6f-bb23-f9f0d932be46,http://www.w3.org/2004/02/skos/core#exactMatch
IO,WA,many-to-one correspondence,d993f14c-6c1f-41d2-be5b-e42a51532fa3,http://www.w3.org/2004/02/skos/core#closeMatch
VG,WL,many-to-one correspondence,b7985232-f35c-4393-9261-3b4d202bbcdc,http://www.w3.org/2004/02/skos/core#closeMatch
BN,WA,many-to-one correspondence,8871489f-8678-49de-aa9b-cde910a6e2b1,http://www.w3.org/2004/02/skos/core#closeMatch
BG,BG,one-to-one correspondence,d2d827a9-bd58-4dfe-a896-2d217fd5b56c,http://www.w3.org/2004/02/skos/core#exactMatch
BF,WF,many-to-one correspondence,e77e071d-6b62-4c55-a602-b81698784217,http://www.w3.org/2004/02/skos/core#closeMatch
BI,WF,many-to-one correspondence,f9e02cd8-b645-4544-a9ea-4c6879d98afd,http://www.w3.org/2004/02/skos/core#closeMatch
CV,WF,many-to-one correspondence,cb88c953-a6ea-4dcc-9d77-8761a765c8a4,http://www.w3.org/2004/02/skos/core#closeMatch
KH,WA,many-to-one correspondence,84c1fdc1-35a8-439c-a59a-13fffae366d6,http://www.w3.org/2004/02/skos/core#closeMatch
CM,WF,many-to-one correspondence,63f44498-bc57-4e86-b81f-dec48205a147,http://www.w3.org/2004/02/skos/core#closeMatch
CA,CA,one-to-one correspondence,be360584-f7c3-48d3-8b74-dea371933ca9,http://www.w3.org/2004/02/skos/core#exactMatch
KY,WL,many-to-one correspondence,04aaf2c4-5f7c-4e79-8e52-e26f34b6756a,http://www.w3.org/2004/02/skos/core#closeMatch
CF,WF,many-to-one correspondence,66e2e981-a598-465b-9541-9f27e1a4a378,http://www.w3.org/2004/02/skos/core#closeMatch
TD,WF,many-to-one correspondence,0eb9f24b-e0c0-447b-87ba-042dd6cbb78f,http://www.w3.org/2004/02/skos/core#closeMatch
CL,WL,many-to-one correspondence,74ce170a-849f-4b4f-b83a-c62e7878df9c,http://www.w3.org/2004/02/skos/core#closeMatch
CN,CN,one-to-one correspondence,f34dbc11-b8f6-4d3e-947f-367b16956172,http://www.w3.org/2004/02/skos/core#exactMatch
CX,WA,many-to-one correspondence,036d42a2-9dcd-4a03-8d76-b37f09f436d8,http://www.w3.org/2004/02/skos/core#closeMatch
CC,WA,many-to-one correspondence,238cd890-6514-43fa-b01f-7b85d7e26ea0,http://www.w3.org/2004/02/skos/core#closeMatch
CO,WL,many-to-one correspondence,8a9a4757-5d0b-4317-bec9-8bbf492799a4,http://www.w3.org/2004/02/skos/core#closeMatch
KM,WF,many-to-one correspondence,8c2b5aaa-48fa-4cb2-ba5f-4eecdcf0195d,http://www.w3.org/2004/02/skos/core#closeMatch
CG,WF,many-to-one correspondence,76de32ba-c225-41f3-b957-7d594b031d18,http://www.w3.org/2004/02/skos/core#closeMatch
CK,WA,many-to-one correspondence,fbb10d7d-9209-4316-ba88-0d9212591722,http://www.w3.org/2004/02/skos/core#closeMatch
CR,WL,many-to-one correspondence,dad3263b-a6dd-4adc-bc4a-992298b17e87,http://www.w3.org/2004/02/skos/core#closeMatch
CI,WF,many-to-one correspondence,2ee5d605-b520-4176-8801-90c9e1a34c7a,http://www.w3.org/2004/02/skos/core#closeMatch
HR,HR,one-to-one correspondence,a2dd8495-a13b-44b5-a8d4-c618efcfbf8e,http://www.w3.org/2004/02/skos/core#exactMatch
CU,WL,many-to-one correspondence,3de9851e-fe59-4c16-a6ad-ebb53adefaee,http://www.w3.org/2004/02/skos/core#closeMatch
CW,WL,many-to-one correspondence,02bc99d9-ce96-41e2-90c7-6051ae800f68,http://www.w3.org/2004/02/skos/core#closeMatch
CY,CY,one-to-one correspondence,814cfe18-e0be-4773-882c-a95896764bc5,http://www.w3.org/2004/02/skos/core#exactMatch
CZ,CZ,one-to-one correspondence,79e97c52-357e-4b69-9524-c8cd0a94058d,http://www.w3.org/2004/02/skos/core#exactMatch
DK,DK,one-to-one correspondence,13d52d5d-ac8e-4a31-a73b-ba59e85fb5a3,http://www.w3.org/2004/02/skos/core#exactMatch
DJ,WF,many-to-one correspondence,9e425552-25dc-44b7-a22d-94f0a1b9ee57,http://www.w3.org/2004/02/skos/core#closeMatch
DM,WL,many-to-one correspondence,6517a494-9cde-44e5-a54d-b86f332c0629,http://www.w3.org/2004/02/skos/core#closeMatch
DO,WL,many-to-one correspondence,6908ec59-598d-4192-9a11-5f557e51746b,http://www.w3.org/2004/02/skos/core#closeMatch
CD,WF,many-to-one correspondence,62e6e435-384a-4ceb-9458-07b2e1624c29,http://www.w3.org/2004/02/skos/core#closeMatch
EC,WL,many-to-one correspondence,7c631297-960f-453f-8d0b-ef629f9b41a7,http://www.w3.org/2004/02/skos/core#closeMatch
EG,WM,many-to-one correspondence,9f540802-36ec-42ee-ad91-a91c2128dc1c,http://www.w3.org/2004/02/skos/core#closeMatch
SV,WL,many-to-one correspondence,2748ba2f-11e3-4d8f-971c-28d8e4dfe07a,http://www.w3.org/2004/02/skos/core#closeMatch
GQ,WF,many-to-one correspondence,a3984321-7d4d-402f-82bb-e86ff7a7831b,http://www.w3.org/2004/02/skos/core#closeMatch
ER,WF,many-to-one correspondence,3eadf2b6-2573-478f-9fb1-94e99fea4d22,http://www.w3.org/2004/02/skos/core#closeMatch
EE,EE,one-to-one correspondence,e069f95c-1fb1-4d02-be2f-50ff48b0366e,http://www.w3.org/2004/02/skos/core#exactMatch
SZ,WF,many-to-one correspondence,381acfc9-4fb5-4357-97d1-7e081f08ab75,http://www.w3.org/2004/02/skos/core#closeMatch
ET,WF,many-to-one correspondence,1c0c7369-5ecb-4c69-b472-0eeabe6c2edb,http://www.w3.org/2004/02/skos/core#closeMatch
FO,WE,many-to-one correspondence,d6a18dca-1b7d-4edb-92cb-edab597b4fe8,http://www.w3.org/2004/02/skos/core#closeMatch
FK,WL,many-to-one correspondence,023ae1e9-0b8c-416b-8a7e-cd59ce1de1f5,http://www.w3.org/2004/02/skos/core#closeMatch
FJ,WA,many-to-one correspondence,445098f5-439d-4e51-b9ac-88073d1096d3,http://www.w3.org/2004/02/skos/core#closeMatch
FI,FI,one-to-one correspondence,4850cb07-6663-47d7-a416-3c465910bd83,http://www.w3.org/2004/02/skos/core#exactMatch
FR,FR,one-to-one correspondence,fd754fb9-22e9-4070-8ded-963cb053766c,http://www.w3.org/2004/02/skos/core#exactMatch
GF,WL,many-to-one correspondence,b4f405c5-ddd4-400f-9c0f-8a33385b3e6f,http://www.w3.org/2004/02/skos/core#closeMatch
PF,WA,many-to-one correspondence,4fc98362-9f32-44cd-8d90-76e1b01d2a31,http://www.w3.org/2004/02/skos/core#closeMatch
TF,WF,many-to-one correspondence,674c34fa-9dcd-40b4-af6b-0aed76a1e2fd,http://www.w3.org/2004/02/skos/core#closeMatch
GA,WF,many-to-one correspondence,986c71a7-3b79-43d7-9049-39600240c5d1,http://www.w3.org/2004/02/skos/core#closeMatch
GM,WF,many-to-one correspondence,0eb48328-7842-4e23-b632-ace2ed586be0,http://www.w3.org/2004/02/skos/core#closeMatch
GE,WA,many-to-one correspondence,aacf388d-83ec-45aa-a0cb-e09f6e8f09d6,http://www.w3.org/2004/02/skos/core#closeMatch
DE,DE,one-to-one correspondence,8c6a27d0-a6de-4aaa-99ac-133a2289246d,http://www.w3.org/2004/02/skos/core#exactMatch
GH,WF,many-to-one correspondence,713ebb9f-a2a2-425c-8bb2-6d0285c65f2a,http://www.w3.org/2004/02/skos/core#closeMatch
GI,WE,many-to-one correspondence,99a105ea-f85a-486d-a863-b140633ae22a,http://www.w3.org/2004/02/skos/core#closeMatch
GR,GR,one-to-one correspondence,27499782-eefd-46eb-904b-e0bc07f8b4ea,http://www.w3.org/2004/02/skos/core#exactMatch
GL,WL,many-to-one correspondence,5ece4176-d5f3-495a-9266-c0e88e67256b,http://www.w3.org/2004/02/skos/core#closeMatch
GD,WL,many-to-one correspondence,78487937-c133-4e10-a11f-5ba72a671a32,http://www.w3.org/2004/02/skos/core#closeMatch
GP,WL,many-to-one correspondence,f0ae35eb-74bb-4a9b-a240-795d10baeea1,http://www.w3.org/2004/02/skos/core#closeMatch
GU,WA,many-to-one correspondence,ba3ddc74-d616-443a-8bd2-726c3dc25842,http://www.w3.org/2004/02/skos/core#closeMatch
GT,WL,many-to-one correspondence,642057f5-8a00-4e82-9525-4ef6582eabfd,http://www.w3.org/2004/02/skos/core#closeMatch
GG,WE,many-to-one correspondence,d023dd6b-07c6-431f-8ba3-5a2321dd78e2,http://www.w3.org/2004/02/skos/core#closeMatch
GN,WF,many-to-one correspondence,896bc6d6-7dc5-4abf-b36b-655788e080ea,http://www.w3.org/2004/02/skos/core#closeMatch
GW,WF,many-to-one correspondence,eb5d1baf-5708-4b73-86ee-d0001dd16d47,http://www.w3.org/2004/02/skos/core#closeMatch
GY,WL,many-to-one correspondence,997090be-65a5-4b6d-8e78-cb5dad7c8d71,http://www.w3.org/2004/02/skos/core#closeMatch
HT,WL,many-to-one correspondence,8cf27305-a3bb-4c68-8c6b-cf9579283641,http://www.w3.org/2004/02/skos/core#closeMatch
HM,WA,many-to-one correspondence,acf4a630-682c-41e5-97df-55795b838177,http://www.w3.org/2004/02/skos/core#closeMatch
HN,WL,many-to-one correspondence,6938f7c5-117a-4328-8486-8c73a508916b,http://www.w3.org/2004/02/skos/core#closeMatch
HK,WA,many-to-one correspondence,fd0a5c3d-3879-4ff4-8dfd-a4e3dca2c6ea,http://www.w3.org/2004/02/skos/core#closeMatch
HU,HU,one-to-one correspondence,be114f2c-3c69-4a41-a689-bf17fe85e162,http://www.w3.org/2004/02/skos/core#exactMatch
IS,WE,many-to-one correspondence,42c37124-6700-4b67-b5ff-760220046710,http://www.w3.org/2004/02/skos/core#closeMatch
IN,IN,one-to-one correspondence,7df63fac-0fff-4a23-bbe6-a9e1c1b2cd88,http://www.w3.org/2004/02/skos/core#exactMatch
ID,ID,one-to-one correspondence,904a5942-99e5-41ae-925f-721ea12b08f4,http://www.w3.org/2004/02/skos/core#exactMatch
IR,WM,many-to-one correspondence,ef1574a4-520c-48f2-afe9-25b2ff2a451c,http://www.w3.org/2004/02/skos/core#closeMatch
IQ,WM,many-to-one correspondence,b2ee677e-0d8b-4108-a8c3-5de1ee924bff,http://www.w3.org/2004/02/skos/core#closeMatch
IE,IE,one-to-one correspondence,9ebe6682-d209-497e-a56c-3665058b2726,http://www.w3.org/2004/02/skos/core#exactMatch
IM,WE,many-to-one correspondence,85fce57c-5814-4ec0-9092-6ecb7bad1233,http://www.w3.org/2004/02/skos/core#closeMatch
IL,WM,many-to-one correspondence,5d14083c-5a7d-48fe-9b67-2759b60081d2,http://www.w3.org/2004/02/skos/core#closeMatch
IT,IT,one-to-one correspondence,42bba6cb-c896-43c6-ab3f-1d2f4c51f447,http://www.w3.org/2004/02/skos/core#exactMatch
JM,WL,many-to-one correspondence,61feb124-26a5-4529-83dc-a8c8b8abf265,http://www.w3.org/2004/02/skos/core#closeMatch
JP,JP,one-to-one correspondence,82749997-fba3-4462-89cb-bf1662d4e628,http://www.w3.org/2004/02/skos/core#exactMatch
JE,WE,many-to-one correspondence,3ed29149-e360-4739-96e3-1b6e220f3033,http://www.w3.org/2004/02/skos/core#closeMatch
JO,WM,many-to-one correspondence,921386cc-e70e-4e7a-a60f-de56b1a9dbed,http://www.w3.org/2004/02/skos/core#closeMatch
KZ,WA,many-to-one correspondence,a12c6324-dc43-40b3-afc7-b078d1b2a683,http://www.w3.org/2004/02/skos/core#closeMatch
KE,WF,many-to-one correspondence,9f32813e-4a77-4537-a404-960fcd427a2b,http://www.w3.org/2004/02/skos/core#closeMatch
KI,WA,many-to-one correspondence,c69fc4e2-8cd3-4492-b7da-e1fad9638870,http://www.w3.org/2004/02/skos/core#closeMatch
XK,WE,many-to-one correspondence,72837696-4e24-4aad-84d3-5e162d2eaca2,http://www.w3.org/2004/02/skos/core#closeMatch
KW,WM,many-to-one correspondence,8de1deb7-e506-48c5-af53-eaa069ec41b0,http://www.w3.org/2004/02/skos/core#closeMatch
KG,WA,many-to-one correspondence,c6ee8c2c-ef70-4efc-88c2-efe0e972a694,http://www.w3.org/2004/02/skos/core#closeMatch
LA,WA,many-to-one correspondence,7c35dd2a-a641-481e-9efc-d82314ddcb9b,http://www.w3.org/2004/02/skos/core#closeMatch
LV,LV,one-to-one correspondence,3d39fe88-fe3b-4fec-82a5-0ee550ef1a07,http://www.w3.org/2004/02/skos/core#exactMatch
LB,WM,many-to-one correspondence,ae0a7347-0127-4105-a458-2f5b90894d40,http://www.w3.org/2004/02/skos/core#closeMatch
LS,WF,many-to-one correspondence,949dff5a-86b2-449e-9618-7992daad92e2,http://www.w3.org/2004/02/skos/core#closeMatch
LR,WF,many-to-one correspondence,614395c0-4bf1-4c7e-9e1a-b4dc25040a19,http://www.w3.org/2004/02/skos/core#closeMatch
LY,WF,many-to-one correspondence,72b44016-95d7-4b37-b1f6-0f4b737fc71b,http://www.w3.org/2004/02/skos/core#closeMatch
LI,WE,many-to-one correspondence,93188d12-522c-4994-8395-509210c7b25c,http://www.w3.org/2004/02/skos/core#closeMatch
LT,LT,one-to-one correspondence,ed7f5608-67c7-434f-8608-0a3133da18db,http://www.w3.org/2004/02/skos/core#exactMatch
LU,LU,one-to-one correspondence,89a75f6b-e64c-4ab6-9865-0f4e259aa34c,http://www.w3.org/2004/02/skos/core#exactMatch
MO,WA,many-to-one correspondence,e4e62f3b-c6f9-4bf0-a580-c6a7ad00454e,http://www.w3.org/2004/02/skos/core#closeMatch
MK,WE,many-to-one correspondence,2751885e-aac9-478c-be6f-11fb3a335a14,http://www.w3.org/2004/02/skos/core#closeMatch
MG,WF,many-to-one correspondence,d77c3629-d06b-4198-bfb3-f554c5b4c426,http://www.w3.org/2004/02/skos/core#closeMatch
MW,WF,many-to-one correspondence,192e9a25-efef-4cbb-9ae4-7d126e968c83,http://www.w3.org/2004/02/skos/core#closeMatch
MY,WA,many-to-one correspondence,f7f4f87d-e19d-45e2-8bba-90eacd4b5487,http://www.w3.org/2004/02/skos/core#closeMatch
MV,WA,many-to-one correspondence,473d6125-71ff-4555-ae62-5ca6ccd9e35f,http://www.w3.org/2004/02/skos/core#closeMatch
ML,WF,many-to-one correspondence,ec3aeb43-b2ee-4769-b8ac-35661f0f7267,http://www.w3.org/2004/02/skos/core#closeMatch
MT,MT,one-to-one correspondence,37e0d51c-ca35-4573-b08f-e710278fda06,http://www.w3.org/2004/02/skos/core#exactMatch
MH,WA,many-to-one correspondence,6241f812-039c-43a3-adc3-ed498a6a8f32,http://www.w3.org/2004/02/skos/core#closeMatch
MQ,WL,many-to-one correspondence,3e825354-8d8a-4c21-8d09-89bcc470140f,http://www.w3.org/2004/02/skos/core#closeMatch
MR,WF,many-to-one correspondence,c67609bc-abee-49f7-a8c4-17a744c2aec9,http://www.w3.org/2004/02/skos/core#closeMatch
MU,WF,many-to-one correspondence,af98f4ef-b516-4387-a5bc-6b6e120091a1,http://www.w3.org/2004/02/skos/core#closeMatch
YT,WF,many-to-one correspondence,5c747ff3-0738-439c-9fb2-56e4a5019f8a,http://www.w3.org/2004/02/skos/core#closeMatch
MX,MX,one-to-one correspondence,677d5ebe-8912-4a5d-bd32-c744376d14b5,http://www.w3.org/2004/02/skos/core#exactMatch
FM,WA,many-to-one correspondence,d3f7585e-ac8f-4a32-ab0c-04041047c92c,http://www.w3.org/2004/02/skos/core#closeMatch
MD,WE,many-to-one correspondence,4373697e-fbef-440d-8020-32df9954b326,http://www.w3.org/2004/02/skos/core#closeMatch
MC,WE,many-to-one correspondence,803b30b5-c39e-4abf-b454-c56ffc7f23f7,http://www.w3.org/2004/02/skos/core#closeMatch
MN,WA,many-to-one correspondence,af2466d3-84bc-4810-8576-a4e8e57fc26a,http://www.w3.org/2004/02/skos/core#closeMatch
ME,WE,many-to-one correspondence,fee0b314-6269-4cff-9174-9cc84bd2c88d,http://www.w3.org/2004/02/skos/core#closeMatch
MS,WL,many-to-one correspondence,f61cd81d-c8fc-41a1-9435-097c7d0f8db7,http://www.w3.org/2004/02/skos/core#closeMatch
MA,WF,many-to-one correspondence,3e420e8f-39fc-4fc6-ba94-fb2022a09b1f,http://www.w3.org/2004/02/skos/core#closeMatch
MZ,WF,many-to-one correspondence,7e10f1b8-321a-4b42-a5b9-42528a6761b2,http://www.w3.org/2004/02/skos/core#closeMatch
MM,WA,many-to-one correspondence,07c540f8-5049-43c5-a0c8-7a1cafde2d37,http://www.w3.org/2004/02/skos/core#closeMatch
NA,WF,many-to-one correspondence,e401a39c-3ca5-4fed-bf1f-dc17c7ab0bdd,http://www.w3.org/2004/02/skos/core#closeMatch
NR,WA,many-to-one correspondence,49277a13-1b79-4031-a9d2-61711aefbeaa,http://www.w3.org/2004/02/skos/core#closeMatch
NP,WA,many-to-one correspondence,284ebc21-a098-46a8-b6c3-69c06cce52f9,http://www.w3.org/2004/02/skos/core#closeMatch
NL,NL,one-to-one correspondence,d2bc7708-2d18-44a5-9b6a-3072d5257d17,http://www.w3.org/2004/02/skos/core#exactMatch
NC,WA,many-to-one correspondence,4ca8e33a-b935-48f3-b335-d0e413afa5c1,http://www.w3.org/2004/02/skos/core#closeMatch
NZ,WA,many-to-one correspondence,354af501-88ba-4eb8-8c15-6cb34b899f7f,http://www.w3.org/2004/02/skos/core#closeMatch
NI,WL,many-to-one correspondence,c3646c9f-9043-45e5-9583-6b8b17857f99,http://www.w3.org/2004/02/skos/core#closeMatch
NE,WF,many-to-one correspondence,2b795509-0801-4f43-82c3-5ed875476a5a,http://www.w3.org/2004/02/skos/core#closeMatch
NG,WF,many-to-one correspondence,925b26a4-489a-475b-8af5-f95394eb9b88,http://www.w3.org/2004/02/skos/core#closeMatch
NU,WA,many-to-one correspondence,bd6b0652-9f57-4acf-916d-b4f6de34c44e,http://www.w3.org/2004/02/skos/core#closeMatch
NF,WA,many-to-one correspondence,94b3e2db-33b9-4705-b9e1-149af2ef4c4b,http://www.w3.org/2004/02/skos/core#closeMatch
KP,WA,many-to-one correspondence,6cb29a2e-75f3-4a97-a5f8-16428fc755fe,http://www.w3.org/2004/02/skos/core#closeMatch
MP,WA,many-to-one correspondence,0d10171d-87c8-4d7b-be98-f7aa565d2d9b,http://www.w3.org/2004/02/skos/core#closeMatch
NO,NO,one-to-one correspondence,0b4c52cb-1d79-48bf-a80c-da36957fddde,http://www.w3.org/2004/02/skos/core#exactMatch
OM,WM,many-to-one correspondence,e29208d1-3ed1-4dd0-876d-fa4c2ccd352e,http://www.w3.org/2004/02/skos/core#closeMatch
PK,WA,many-to-one correspondence,963ebebb-dbc2-4f6e-b0dd-bba78e65f719,http://www.w3.org/2004/02/skos/core#closeMatch
PW,WA,many-to-one correspondence,fb42db59-7296-4304-b0e1-5b2d3562f650,http://www.w3.org/2004/02/skos/core#closeMatch
PS,WM,many-to-one correspondence,b62972ee-ad4d-4c65-9e4b-18de3b16730f,http://www.w3.org/2004/02/skos/core#closeMatch
PA,WL,many-to-one correspondence,9cd844c5-d126-466e-9df9-d4faca42076b,http://www.w3.org/2004/02/skos/core#closeMatch
PG,WA,many-to-one correspondence,377cf273-fe53-4d50-aca4-7b0f981bf6a1,http://www.w3.org/2004/02/skos/core#closeMatch
PY,WL,many-to-one correspondence,6ed82c87-941b-4e81-a943-3da2232bc77d,http://www.w3.org/2004/02/skos/core#closeMatch
PE,WL,many-to-one correspondence,2ba15062-7e42-4d5b-bde8-21392ff89a66,http://www.w3.org/2004/02/skos/core#closeMatch
PH,WA,many-to-one correspondence,c7bf9e89-6fb5-45a6-aa18-95730d281321,http://www.w3.org/2004/02/skos/core#closeMatch
PN,WA,many-to-one correspondence,681eebf3-efb9-4e19-aae2-37047872cb61,http://www.w3.org/2004/02/skos/core#closeMatch
PL,PL,one-to-one correspondence,be60050a-bd87-4dce-a344-6039adef11dd,http://www.w3.org/2004/02/skos/core#exactMatch
PT,PT,one-to-one correspondence,37fd9130-022d-4c15-8c2a-9c6b7342e6f2,http://www.w3.org/2004/02/skos/core#exactMatch
PR,WL,many-to-one correspondence,5b313ab7-b8a5-455b-9fc2-4d94e33467c3,http://www.w3.org/2004/02/skos/core#closeMatch
QA,WM,many-to-one correspondence,195026de-b0e3-48db-b695-b1a92275e0e6,http://www.w3.org/2004/02/skos/core#closeMatch
RE,WF,many-to-one correspondence,7dbbf88d-b394-470e-a530-9ec14e41060d,http://www.w3.org/2004/02/skos/core#closeMatch
RO,RO,one-to-one correspondence,e59322e1-22ec-4586-bcf6-4cbea27b65eb,http://www.w3.org/2004/02/skos/core#exactMatch
RU,RU,one-to-one correspondence,3ecbb901-223d-45d2-8e04-9d79d83ca79e,http://www.w3.org/2004/02/skos/core#exactMatch
RW,WF,many-to-one correspondence,fefe4b68-6203-48d7-964b-6dc623f097f7,http://www.w3.org/2004/02/skos/core#closeMatch
MF,WL,many-to-one correspondence,7612135a-0b50-4c9a-992b-f9b14b37587d,http://www.w3.org/2004/02/skos/core#closeMatch
WS,WA,many-to-one correspondence,8c94cdad-b1c2-41a2-9afa-c078905c21f2,http://www.w3.org/2004/02/skos/core#closeMatch
SM,WE,many-to-one correspondence,f5662a59-cd4d-48ee-9983-274b1e2ac762,http://www.w3.org/2004/02/skos/core#closeMatch
ST,WF,many-to-one correspondence,4314781d-b2cb-4a74-8369-81a5300c650f,http://www.w3.org/2004/02/skos/core#closeMatch
SA,WM,many-to-one correspondence,e13a058a-0298-4eaf-9cb5-532b4a8b56f4,http://www.w3.org/2004/02/skos/core#closeMatch
SN,WF,many-to-one correspondence,f05a80ad-42f1-4f67-b6ca-346a56b7b259,http://www.w3.org/2004/02/skos/core#closeMatch
RS,WE,many-to-one correspondence,57b80b1e-6eee-48f8-aa17-3b7835141d87,http://www.w3.org/2004/02/skos/core#closeMatch
SC,WF,many-to-one correspondence,a5ffd29c-f76b-45b2-89ec-a0e59649653f,http://www.w3.org/2004/02/skos/core#closeMatch
SL,WF,many-to-one correspondence,89d0848f-179e-4a4f-9362-d62dacc052e8,http://www.w3.org/2004/02/skos/core#closeMatch
SG,WA,many-to-one correspondence,71b16069-9ce0-47ed-8e7e-190c5553be25,http://www.w3.org/2004/02/skos/core#closeMatch
SX,WL,many-to-one correspondence,2de59169-ceab-456e-aa5e-118b0abf66fc,http://www.w3.org/2004/02/skos/core#closeMatch
SK,SK,one-to-one correspondence,4ed30a29-b2ba-4006-b015-d959c239a523,http://www.w3.org/2004/02/skos/core#exactMatch
SI,SI,one-to-one correspondence,bbb05f9d-4ef1-4d81-a39b-a24b45aa9b58,http://www.w3.org/2004/02/skos/core#exactMatch
SB,WA,many-to-one correspondence,dfc06c1b-0e4d-4b9b-8de3-b2199f93fdad,http://www.w3.org/2004/02/skos/core#closeMatch
SO,WF,many-to-one correspondence,8eebf1fe-5a6b-48af-bfa3-24ffed14d811,http://www.w3.org/2004/02/skos/core#closeMatch
ZA,ZA,one-to-one correspondence,85d255b4-54b4-48e8-9b17-0d547b9c7a97,http://www.w3.org/2004/02/skos/core#exactMatch
GS,WA,many-to-one correspondence,bad07f33-eaf8-4c36-869e-81cc268481f0,http://www.w3.org/2004/02/skos/core#closeMatch
KR,KR,one-to-one correspondence,18b8b658-1aeb-4858-980c-40280ee33249,http://www.w3.org/2004/02/skos/core#exactMatch
SS,WF,many-to-one correspondence,dccfa62d-cdea-4572-b4d9-0b67066cf594,http://www.w3.org/2004/02/skos/core#closeMatch
